日付,店舗ID,商品ID,予測販売数量,発注数量,単価,予測売上金額
2025-10-18,1,大きなおむすび唐揚げマヨ,1280.11,1536,290.0,371232.0
2025-10-18,1,本まぐろわさび醤油おむす,1280.11,1536,280.0,358431.0
2025-10-18,1,◎ベーコンペッパーマヨ,1280.11,1536,121.0,154893.0
2025-10-18,1,メビウス,1280.11,1536,528.0,675898.0
2025-10-18,1,シャインマスカットのど飴,1280.11,1536,105.0,134412.0
2025-10-18,1,ぷっちょＳＴメガコーラ,1280.11,1536,118.0,151053.0
2025-10-18,1,ハイチュウグレープ,1280.11,1536,127.0,162574.0
2025-10-18,1,ハイライトメンソール,1280.11,1536,473.0,605492.0
2025-10-18,1,ハイチュウＰシャインマス,1280.11,1536,152.0,194577.0
2025-10-18,1,センティアＦグリーン,1280.11,1536,482.0,617013.0
2025-10-18,1,ハイライト,1280.11,1536,473.0,605492.0
2025-10-18,1,ハイチュウＰ巨峰,1280.11,1536,152.0,194577.0
2025-10-18,1,キャメルクラフトＭ５,1280.11,1536,410.0,524845.0
2025-10-18,1,アメスピＯＭ１,1280.11,1536,382.0,489002.0
2025-10-18,1,アメスピＯＭライト,1280.11,1536,382.0,489002.0
2025-10-18,1,コロロシャインマスカット,1280.11,1536,148.0,189456.0
2025-10-18,1,コーラアップ,1280.11,1536,242.0,309787.0
2025-10-18,1,アメスピライト,1280.11,1536,382.0,489002.0
2025-10-18,1,ハイチュウＰヨーグルト,1280.11,1536,152.0,194577.0
2025-10-18,1,ＭＶスムースＲプルーム,1280.11,1536,455.0,582450.0
2025-10-18,1,◎しみ旨フレンチトースト,1280.11,1536,144.0,184336.0
2025-10-18,1,ＭＶシトラスＯＰプルーム,1280.11,1536,455.0,582450.0
2025-10-18,1,◎もちっとつぶあんドーナ,1280.11,1536,125.0,160014.0
2025-10-18,1,◎ミニフレンチトースト４,1280.11,1536,172.0,220179.0
2025-10-18,1,センティアＤブロンズ,1280.11,1536,482.0,617013.0
2025-10-18,1,センティアＣジェイド,1280.11,1536,482.0,617013.0
2025-10-18,1,センティアクリアシルバー,1280.11,1536,482.0,617013.0
2025-10-18,1,専ＵＦＯプチ焼そばパン４,1280.11,1536,212.0,271383.0
2025-10-18,1,ケントＴＲメンソール,1280.11,1536,437.0,559408.0
2025-10-18,1,◎北海道メロンパン,1280.11,1536,125.0,160014.0
2025-10-18,1,ケントＴメンソール,1280.11,1536,437.0,559408.0
2025-10-18,1,◎生コッペパン（あんバタ,1280.11,1536,135.0,172815.0
2025-10-18,1,◎白生コッペパン（カスタ,1280.11,1536,128.0,163854.0
2025-10-18,1,マルボロ・ブラックＭ８,1280.11,1536,546.0,698940.0
2025-10-18,1,ＭＶＰＧレギュラーウィズ,1280.11,1536,546.0,698940.0
2025-10-18,1,ＭＶＰＧメンソールウィズ,1280.11,1536,546.0,698940.0
2025-10-18,1,ＭＶＧレッドＭウィズ,1280.11,1536,546.0,698940.0
2025-10-18,1,◎ふんわりホットケーキ２,1280.11,1536,128.0,163854.0
2025-10-18,1,◎完熟バナナパンケーキ,1280.11,1536,138.0,176655.0
2025-10-18,1,ＭＶベリーＯＰプルーム,1280.11,1536,455.0,582450.0
2025-10-18,1,◎いちごのクロワッサン（,1280.11,1536,147.0,188176.0
2025-10-18,1,ＭＶブラックＣＭプルーム,1280.11,1536,455.0,582450.0
2025-10-18,1,タフグミグレーピーパンチ,1280.11,1536,238.0,304666.0
2025-10-18,1,はちみつカリンのど飴,1280.11,1536,124.0,158734.0
2025-10-18,1,メビウスワン,1280.11,1536,528.0,675898.0
2025-10-18,1,メビウスＥ１　１００Ｓ,1280.11,1536,455.0,582450.0
2025-10-18,1,◎スーパーＣＨ無糖レモ３,1280.11,1536,119.0,152333.0
2025-10-18,1,おむすびおかずＳ（昆・ツ,1280.11,1536,434.0,555568.0
2025-10-18,1,特撰　白角水割　２５０,1280.11,1536,175.0,224019.0
